time,temp,prcp,wspd,rhum,pres,temp_rolling_avg_7,prcp_rolling_avg_7,wspd_rolling_avg_7,rhum_rolling_avg_7,pres_rolling_avg_7
2022-06-03 17:00:00,24.5,0.0,5.4,41.0,1010.2,22.81547619047619,0.03571428571428571,9.782738095238095,43.220238095238095,1011.789880952381
2022-06-03 18:00:00,22.9,0.0,6.5,47.0,1010.7,22.832142857142856,0.03571428571428571,9.789285714285715,43.220238095238095,1011.7642857142857
2022-06-03 19:00:00,21.7,0.0,9.4,60.0,1011.5,22.842857142857145,0.03571428571428571,9.830357142857142,43.291666666666664,1011.7416666666667
2022-06-03 20:00:00,20.3,0.0,9.0,70.0,1011.7,22.849999999999998,0.03571428571428571,9.860119047619047,43.410714285714285,1011.7202380952381
2022-06-03 21:00:00,19.0,0.0,6.1,77.0,1012.0,22.864285714285714,0.03571428571428571,9.855952380952383,43.50595238095238,1011.7035714285715
2022-06-03 22:00:00,17.6,0.0,7.2,84.0,1011.9,22.875,0.03571428571428571,9.851785714285715,43.63095238095238,1011.6857142857143
2022-06-03 23:00:00,16.7,0.0,6.1,89.0,1011.8,22.88452380952381,0.03571428571428571,9.847619047619048,43.75595238095238,1011.6678571428571
2022-06-04 00:00:00,16.9,0.0,6.8,78.0,1011.0,22.901785714285715,0.03571428571428571,9.847619047619048,43.779761904761905,1011.6464285714285
2022-06-04 01:00:00,16.2,0.0,6.5,79.0,1011.1,22.91845238095238,0.03571428571428571,9.85,43.791666666666664,1011.6273809523809
2022-06-04 02:00:00,16.0,0.0,5.0,80.0,1011.2,22.935119047619047,0.03571428571428571,9.854166666666666,43.82142857142857,1011.6107142857143
2022-06-04 03:00:00,15.4,0.0,2.5,86.0,1011.8,22.94761904761905,0.03571428571428571,9.851785714285715,43.88095238095238,1011.5958333333334
2022-06-04 04:00:00,17.7,0.0,4.3,74.0,1012.3,22.960714285714285,0.03571428571428571,9.851785714285715,43.92261904761905,1011.5845238095238
2022-06-04 05:00:00,21.0,0.0,5.8,56.0,1012.0,22.976785714285715,0.03571428571428571,9.879761904761905,43.92261904761905,1011.5732142857144
2022-06-04 06:00:00,23.9,0.0,6.5,43.0,1011.4,22.99702380952381,0.03571428571428571,9.894642857142857,43.88690476190476,1011.5607142857143
2022-06-04 07:00:00,26.8,0.0,9.0,34.0,1010.7,23.023809523809526,0.03571428571428571,9.892261904761904,43.82738095238095,1011.545238095238
2022-06-04 08:00:00,28.7,0.0,11.9,28.0,1010.2,23.05297619047619,0.03571428571428571,9.890476190476189,43.76190476190476,1011.5297619047619
2022-06-04 09:00:00,29.9,0.0,14.0,26.0,1010.0,23.083928571428572,0.03571428571428571,9.892261904761906,43.708333333333336,1011.514880952381
2022-06-04 10:00:00,31.3,0.0,11.5,22.0,1009.1,23.117261904761904,0.03571428571428571,9.888095238095238,43.660714285714285,1011.4982142857143
2022-06-04 11:00:00,32.1,0.0,12.6,21.0,1008.6,23.150000000000002,0.03571428571428571,9.890476190476189,43.63095238095238,1011.4833333333333
2022-06-04 12:00:00,29.6,0.5,11.2,24.0,1009.5,23.16547619047619,0.038690476190476185,9.87797619047619,43.63690476190476,1011.4785714285715
2022-06-04 13:00:00,29.9,0.0,12.6,22.0,1009.0,23.18095238095238,0.038690476190476185,9.873809523809525,43.654761904761905,1011.4738095238096
2022-06-04 14:00:00,27.9,0.0,20.5,30.0,1009.5,23.18690476190476,0.038690476190476185,9.925,43.714285714285715,1011.4738095238096
2022-06-04 15:00:00,27.1,0.0,16.6,33.0,1009.8,23.19047619047619,0.038690476190476185,9.972619047619048,43.785714285714285,1011.4755952380953
2022-06-04 16:00:00,26.0,0.0,17.6,36.0,1010.1,23.19166666666667,0.038690476190476185,10.019642857142857,43.86904761904762,1011.4785714285714
2022-06-04 17:00:00,23.5,0.0,14.8,52.0,1010.8,23.19107142857143,0.038690476190476185,10.07797619047619,44.029761904761905,1011.4827380952381
2022-06-04 18:00:00,22.2,0.0,10.4,57.0,1011.5,23.189285714285717,0.038690476190476185,10.101190476190476,44.17857142857143,1011.485119047619
2022-06-04 19:00:00,21.1,0.0,7.6,61.0,1012.4,23.19404761904762,0.038690476190476185,10.079761904761906,44.25595238095238,1011.482738095238
2022-06-04 20:00:00,20.9,0.0,10.4,64.0,1012.0,23.21309523809524,0.038690476190476185,10.101190476190476,44.26190476190476,1011.4744047619047
2022-06-04 21:00:00,19.7,0.0,6.8,66.0,1012.3,23.232142857142858,0.038690476190476185,10.107142857142858,44.23809523809524,1011.4678571428572
2022-06-04 22:00:00,18.3,0.0,6.1,70.0,1012.2,23.239880952380954,0.038690476190476185,10.119642857142859,44.26190476190476,1011.4619047619046
2022-06-04 23:00:00,17.3,0.0,6.1,73.0,1012.4,23.24345238095238,0.038690476190476185,10.132142857142858,44.333333333333336,1011.4559523809525
2022-06-05 00:00:00,16.6,0.0,6.1,76.0,1012.6,23.251190476190477,0.038690476190476185,10.149404761904762,44.38095238095238,1011.4511904761904
2022-06-05 01:00:00,15.8,0.0,6.5,79.0,1012.5,23.26547619047619,0.038690476190476185,10.149404761904762,44.398809523809526,1011.4464285714286
2022-06-05 02:00:00,15.4,0.0,5.8,79.0,1012.7,23.272619047619045,0.038690476190476185,10.160119047619048,44.44642857142857,1011.4416666666667
2022-06-05 03:00:00,15.6,0.0,4.7,77.0,1012.8,23.279166666666665,0.038690476190476185,10.166666666666666,44.48809523809524,1011.4351190476189
2022-06-05 04:00:00,18.2,0.0,4.3,62.0,1012.9,23.28392857142857,0.038690476190476185,10.168452380952381,44.54761904761905,1011.4279761904763
2022-06-05 05:00:00,20.6,0.0,6.5,49.0,1012.6,23.286309523809525,0.038690476190476185,10.188095238095238,44.57738095238095,1011.4178571428571
2022-06-05 06:00:00,23.1,0.0,9.0,41.0,1012.3,23.289285714285715,0.038690476190476185,10.22857142857143,44.595238095238095,1011.4071428571428
2022-06-05 07:00:00,25.1,0.0,11.2,37.0,1011.9,23.291666666666668,0.038690476190476185,10.27797619047619,44.63690476190476,1011.3970238095238
2022-06-05 08:00:00,26.7,0.0,13.0,34.0,1011.3,23.29345238095238,0.038690476190476185,10.31904761904762,44.67857142857143,1011.3845238095237
2022-06-05 09:00:00,28.0,0.0,12.6,31.0,1010.8,23.295238095238094,0.038690476190476185,10.342857142857142,44.714285714285715,1011.3690476190476
2022-06-05 10:00:00,29.0,0.0,10.8,29.0,1010.3,23.29702380952381,0.038690476190476185,10.355952380952381,44.74404761904762,1011.3541666666666
2022-06-05 11:00:00,29.5,0.0,10.4,28.0,1009.5,23.29702380952381,0.038690476190476185,10.375,44.773809523809526,1011.3386904761904
2022-06-05 12:00:00,23.1,0.0,27.0,56.0,1012.2,23.255357142857143,0.038690476190476185,10.499404761904762,44.970238095238095,1011.3446428571428
2022-06-05 13:00:00,25.0,0.2,15.1,42.0,1010.6,23.22440476190476,0.03988095238095238,10.54642857142857,45.083333333333336,1011.344642857143
2022-06-05 14:00:00,24.8,0.2,20.2,43.0,1010.7,23.19464285714286,0.04107142857142857,10.619642857142857,45.20238095238095,1011.3464285714284
2022-06-05 15:00:00,24.8,0.0,18.0,40.0,1010.1,23.16845238095238,0.04107142857142857,10.66904761904762,45.30357142857143,1011.3434523809525
2022-06-05 16:00:00,25.0,0.0,16.9,38.0,1010.2,23.15714285714286,0.03988095238095238,10.664880952380953,45.345238095238095,1011.3315476190477
2022-06-05 17:00:00,23.3,0.0,11.5,43.0,1010.4,23.180357142857144,0.02261904761904761,10.686309523809525,45.19047619047619,1011.2934523809524
2022-06-05 18:00:00,21.9,0.0,7.2,47.0,1011.0,23.195238095238096,0.022023809523809515,10.673214285714286,45.04761904761905,1011.270238095238
2022-06-05 19:00:00,20.6,0.0,6.5,52.0,1011.5,23.205357142857142,0.022023809523809515,10.677380952380952,44.898809523809526,1011.2529761904761
2022-06-05 20:00:00,19.4,0.0,6.1,57.0,1011.5,23.211904761904766,0.022023809523809515,10.673214285714286,44.779761904761905,1011.2398809523811
2022-06-05 21:00:00,18.4,0.0,5.8,63.0,1011.5,23.21785714285714,0.022023809523809515,10.683928571428572,44.69642857142857,1011.2291666666666
2022-06-05 22:00:00,18.1,0.0,5.8,68.0,1011.3,23.226190476190474,0.022023809523809515,10.692857142857141,44.63690476190476,1011.2196428571428
2022-06-05 23:00:00,17.5,0.0,6.5,74.0,1011.4,23.235119047619047,0.022023809523809515,10.70357142857143,44.61904761904762,1011.2124999999999
2022-06-06 00:00:00,16.9,0.0,6.1,77.0,1011.3,23.232142857142858,0.022023809523809515,10.705357142857142,44.75,1011.2095238095238
2022-06-06 01:00:00,16.7,0.0,5.8,76.0,1011.1,23.229166666666668,0.022023809523809515,10.705357142857142,44.88095238095238,1011.2053571428571
2022-06-06 02:00:00,16.2,0.0,5.0,77.0,1011.0,23.226785714285715,0.022023809523809515,10.700595238095238,45.01190476190476,1011.2005952380953
2022-06-06 03:00:00,16.6,0.0,4.7,76.0,1011.4,23.223809523809525,0.022023809523809515,10.700595238095238,45.142857142857146,1011.1970238095239
2022-06-06 04:00:00,18.7,0.0,5.8,63.0,1011.6,23.21309523809524,0.022023809523809515,10.689880952380953,45.24404761904762,1011.1934523809524
2022-06-06 05:00:00,21.2,0.0,5.8,49.0,1011.6,23.19404761904762,0.022023809523809515,10.677380952380952,45.32738095238095,1011.1892857142857
2022-06-06 06:00:00,22.9,0.0,4.7,42.0,1011.4,23.17083333333333,0.022023809523809515,10.632738095238095,45.398809523809526,1011.1851190476191
2022-06-06 07:00:00,24.4,0.0,3.2,40.0,1010.5,23.146428571428572,0.022023809523809515,10.572619047619048,45.482142857142854,1011.1779761904763
2022-06-06 08:00:00,26.4,0.0,5.0,35.0,1010.0,23.12559523809524,0.022023809523809515,10.499404761904762,45.56547619047619,1011.1696428571429
2022-06-06 09:00:00,27.6,0.0,4.0,31.0,1009.4,23.104761904761904,0.022023809523809515,10.420238095238096,45.642857142857146,1011.1613095238096
2022-06-06 10:00:00,28.2,0.0,4.0,29.0,1008.8,23.09047619047619,0.022023809523809515,10.345238095238095,45.69047619047619,1011.1488095238095
2022-06-06 11:00:00,27.9,0.0,9.7,29.0,1008.2,23.070833333333333,0.022023809523809515,10.2875,45.75595238095238,1011.1369047619048
2022-06-06 12:00:00,24.2,2.7,11.5,42.0,1009.5,23.025,0.038095238095238085,10.24642857142857,45.910714285714285,1011.1386904761906
2022-06-06 13:00:00,23.1,0.0,16.2,49.0,1009.7,22.975595238095238,0.038095238095238085,10.218452380952382,46.107142857142854,1011.1428571428571
2022-06-06 14:00:00,24.1,0.0,10.1,44.0,1009.0,22.935714285714287,0.038095238095238085,10.152380952380954,46.279761904761905,1011.1422619047619
2022-06-06 15:00:00,24.3,0.0,11.2,42.0,1008.8,22.90833333333333,0.038095238095238085,10.144047619047617,46.42261904761905,1011.1375
2022-06-06 16:00:00,23.6,0.0,11.5,43.0,1008.7,22.885714285714286,0.038095238095238085,10.167261904761904,46.529761904761905,1011.1291666666666
2022-06-06 17:00:00,22.3,0.0,9.4,48.0,1009.1,22.875595238095237,0.038095238095238085,10.176190476190476,46.589285714285715,1011.117857142857
2022-06-06 18:00:00,20.6,0.0,8.6,58.0,1009.9,22.865476190476187,0.038095238095238085,10.182142857142857,46.67857142857143,1011.1071428571429
2022-06-06 19:00:00,19.8,0.0,9.4,61.0,1010.7,22.857738095238094,0.038095238095238085,10.141666666666666,46.767857142857146,1011.0940476190475
2022-06-06 20:00:00,18.5,0.0,7.6,66.0,1011.0,22.84285714285714,0.038095238095238085,10.107738095238094,46.892857142857146,1011.082738095238
2022-06-06 21:00:00,17.6,0.0,5.0,72.0,1010.9,22.83154761904762,0.038095238095238085,10.081547619047617,47.05357142857143,1011.077380952381
2022-06-06 22:00:00,16.6,0.0,5.4,77.0,1010.4,22.82202380952381,0.038095238095238085,10.073214285714286,47.214285714285715,1011.0690476190475
2022-06-06 23:00:00,15.4,0.0,5.4,86.0,1010.5,22.813690476190477,0.038095238095238085,10.066666666666666,47.398809523809526,1011.0613095238094
2022-06-07 00:00:00,15.0,0.0,5.8,87.0,1010.5,22.80535714285714,0.038095238095238085,10.064880952380953,47.589285714285715,1011.0529761904761
2022-06-07 01:00:00,14.9,0.0,5.8,87.0,1010.7,22.80297619047619,0.038095238095238085,10.063095238095238,47.75,1011.0446428571429
2022-06-07 02:00:00,14.7,0.5,6.5,91.0,1011.5,22.803571428571427,0.041071428571428564,10.07202380952381,47.916666666666664,1011.0404761904762
2022-06-07 03:00:00,15.1,0.1,7.6,88.0,1011.1,22.804166666666667,0.04166666666666666,10.091666666666665,48.041666666666664,1011.0315476190477
2022-06-07 04:00:00,15.3,0.0,12.6,88.0,1011.3,22.78690476190476,0.04166666666666666,10.149404761904762,48.24404761904762,1011.0220238095237
2022-06-07 05:00:00,15.5,2.9,6.8,91.0,1011.5,22.753571428571426,0.05892857142857142,10.183333333333334,48.523809523809526,1011.0113095238095
2022-06-07 06:00:00,16.6,0.6,5.8,83.0,1011.3,22.714285714285715,0.062499999999999986,10.198809523809523,48.80357142857143,1010.9994047619049
2022-06-07 07:00:00,16.9,1.1,4.0,82.0,1011.0,22.665476190476188,0.06904761904761904,10.205357142857142,49.107142857142854,1010.9880952380952
2022-06-07 08:00:00,18.8,0.2,2.9,72.0,1010.6,22.617261904761907,0.07023809523809524,10.201190476190476,49.375,1010.9773809523808
2022-06-07 09:00:00,21.0,0.0,2.5,65.0,1010.0,22.574404761904763,0.07023809523809524,10.186309523809523,49.61904761904762,1010.9660714285714
2022-06-07 10:00:00,23.3,0.1,5.0,52.0,1008.9,22.539285714285715,0.07083333333333333,10.170833333333334,49.80952380952381,1010.9517857142858
2022-06-07 11:00:00,23.8,0.0,4.3,49.0,1007.8,22.501785714285717,0.07083333333333333,10.142857142857142,49.99404761904762,1010.9375
2022-06-07 12:00:00,23.5,0.0,5.4,48.0,1007.2,22.460714285714285,0.07083333333333333,10.097619047619048,50.160714285714285,1010.9214285714287
2022-06-07 13:00:00,23.0,0.4,2.5,52.0,1007.6,22.44702380952381,0.07023809523809524,10.007738095238096,50.25,1010.895238095238
2022-06-07 14:00:00,20.3,3.1,7.9,68.0,1008.3,22.410714285714285,0.08869047619047618,9.945238095238095,50.476190476190474,1010.8785714285715
2022-06-07 15:00:00,20.1,1.6,9.4,65.0,1008.5,22.372619047619047,0.09821428571428571,9.902380952380954,50.69047619047619,1010.8642857142858
2022-06-07 16:00:00,19.6,0.0,10.4,66.0,1008.6,22.34166666666667,0.09821428571428571,9.844047619047618,50.86904761904762,1010.8458333333334
2022-06-07 17:00:00,18.8,0.0,9.4,69.0,1008.8,22.31845238095238,0.09821428571428571,9.807738095238095,51.017857142857146,1010.825
2022-06-07 18:00:00,17.8,0.0,10.1,75.0,1009.4,22.3,0.09821428571428571,9.811904761904762,51.17261904761905,1010.805357142857
2022-06-07 19:00:00,17.0,0.0,9.4,78.0,1009.7,22.284523809523808,0.09821428571428571,9.825,51.333333333333336,1010.7857142857143
2022-06-07 20:00:00,16.9,0.0,10.1,75.0,1009.1,22.275,0.09821428571428571,9.848809523809523,51.458333333333336,1010.7619047619048
2022-06-07 21:00:00,16.2,0.0,9.0,79.0,1009.3,22.26607142857143,0.09821428571428571,9.861904761904762,51.583333333333336,1010.7380952380952
2022-06-07 22:00:00,15.4,0.0,6.1,84.0,1009.1,22.25297619047619,0.09821428571428571,9.85297619047619,51.708333333333336,1010.7160714285716
2022-06-07 23:00:00,14.9,0.0,6.5,88.0,1009.0,22.239880952380954,0.09821428571428571,9.842261904761905,51.845238095238095,1010.6940476190476
2022-06-08 00:00:00,14.3,0.0,5.8,91.0,1009.1,22.225,0.09821428571428571,9.827380952380953,51.98809523809524,1010.6720238095239
2022-06-08 01:00:00,13.9,0.0,5.8,93.0,1008.9,22.211904761904762,0.09821428571428571,9.8125,52.11904761904762,1010.6488095238095
2022-06-08 02:00:00,13.8,0.0,6.1,93.0,1008.9,22.2,0.09821428571428571,9.799404761904762,52.24404761904762,1010.6273809523809
2022-06-08 03:00:00,14.4,0.0,7.2,90.0,1008.9,22.1875,0.09821428571428571,9.792857142857141,52.38095238095238,1010.6065476190475
2022-06-08 04:00:00,16.5,0.0,6.5,82.0,1009.0,22.17142857142857,0.09821428571428571,9.769642857142857,52.523809523809526,1010.5857142857143
2022-06-08 05:00:00,19.0,0.0,5.4,71.0,1008.7,22.152976190476192,0.09821428571428571,9.733333333333334,52.660714285714285,1010.5636904761906
2022-06-08 06:00:00,20.0,0.0,2.9,66.0,1009.0,22.126190476190477,0.09821428571428571,9.671428571428573,52.81547619047619,1010.5452380952381
2022-06-08 07:00:00,21.4,0.0,3.6,62.0,1008.7,22.09702380952381,0.09821428571428571,9.61547619047619,52.982142857142854,1010.5267857142857
2022-06-08 08:00:00,22.1,0.1,4.3,60.0,1008.4,22.067261904761907,0.09880952380952379,9.595833333333333,53.148809523809526,1010.507142857143
2022-06-08 09:00:00,22.7,0.0,6.5,56.0,1008.2,22.036309523809525,0.09880952380952379,9.604761904761904,53.31547619047619,1010.4869047619047
2022-06-08 10:00:00,23.8,0.0,9.0,52.0,1007.7,22.00595238095238,0.09880952380952379,9.630357142857141,53.470238095238095,1010.4672619047619
2022-06-08 11:00:00,24.6,0.0,9.7,49.0,1007.1,21.97738095238095,0.09880952380952379,9.649404761904762,53.61309523809524,1010.4470238095239
2022-06-08 12:00:00,25.5,0.0,8.6,43.0,1006.3,21.968452380952378,0.09464285714285714,9.606547619047618,53.666666666666664,1010.417261904762
2022-06-08 13:00:00,22.9,0.7,15.5,52.0,1007.0,21.932142857142857,0.0976190476190476,9.642857142857142,53.82142857142857,1010.3970238095238
2022-06-08 14:00:00,22.2,0.0,10.4,54.0,1007.5,21.90357142857143,0.0976190476190476,9.597619047619048,53.958333333333336,1010.3773809523809
2022-06-08 15:00:00,21.3,0.0,7.6,59.0,1007.4,21.875,0.0976190476190476,9.533333333333333,54.125,1010.354761904762
2022-06-08 16:00:00,21.4,0.0,5.4,57.0,1007.7,21.851785714285718,0.0976190476190476,9.4625,54.26190476190476,1010.332738095238
2022-06-08 17:00:00,20.4,0.0,3.6,61.0,1008.3,21.832142857142856,0.0976190476190476,9.411309523809523,54.38690476190476,1010.3107142857142
2022-06-08 18:00:00,19.0,0.0,1.8,70.0,1008.6,21.8125,0.0976190476190476,9.360119047619047,54.541666666666664,1010.2869047619048
2022-06-08 19:00:00,18.4,0.0,0.0,74.0,1008.9,21.79702380952381,0.0976190476190476,9.304166666666667,54.68452380952381,1010.2613095238095
2022-06-08 20:00:00,17.5,0.0,2.5,80.0,1009.0,21.78333333333333,0.0976190476190476,9.26547619047619,54.833333333333336,1010.2375
2022-06-08 21:00:00,16.2,0.0,5.4,77.0,1008.9,21.765476190476193,0.0976190476190476,9.237499999999999,54.94642857142857,1010.2136904761904
2022-06-08 22:00:00,15.0,0.0,5.0,85.0,1009.0,21.742261904761907,0.0976190476190476,9.202976190476189,55.107142857142854,1010.1922619047618
2022-06-08 23:00:00,14.9,0.0,3.2,84.0,1009.1,21.722023809523808,0.0976190476190476,9.170833333333334,55.25595238095238,1010.1720238095238
2022-06-09 00:00:00,14.4,0.0,4.7,86.0,1009.4,21.70357142857143,0.0976190476190476,9.155952380952382,55.410714285714285,1010.1529761904761
2022-06-09 01:00:00,13.7,0.0,5.4,89.0,1009.5,21.686309523809523,0.0976190476190476,9.142857142857142,55.56547619047619,1010.1339285714286
2022-06-09 02:00:00,13.6,0.0,5.8,93.0,1009.4,21.67202380952381,0.0976190476190476,9.130357142857143,55.726190476190474,1010.1154761904763
2022-06-09 03:00:00,14.0,0.0,7.6,95.0,1010.1,21.65892857142857,0.0976190476190476,9.130357142857143,55.904761904761905,1010.0994047619047
2022-06-09 04:00:00,15.5,0.0,11.2,90.0,1010.5,21.639880952380953,0.0976190476190476,9.143452380952382,56.107142857142854,1010.0845238095237
2022-06-09 05:00:00,17.1,0.0,11.9,79.0,1010.5,21.6125,0.0976190476190476,9.14345238095238,56.339285714285715,1010.0744047619048
2022-06-09 06:00:00,18.6,0.0,11.9,67.0,1010.4,21.579761904761906,0.0976190476190476,9.124404761904762,56.535714285714285,1010.0660714285715
2022-06-09 07:00:00,20.3,0.0,14.4,58.0,1009.9,21.545833333333334,0.0976190476190476,9.117857142857144,56.70238095238095,1010.0565476190476
2022-06-09 08:00:00,21.8,0.0,15.8,49.0,1009.8,21.511309523809523,0.0976190476190476,9.126190476190477,56.82738095238095,1010.0470238095238
2022-06-09 09:00:00,23.0,0.0,15.5,43.0,1009.7,21.476190476190474,0.0976190476190476,9.136904761904763,56.92857142857143,1010.0410714285714
2022-06-09 10:00:00,24.0,0.0,16.6,40.0,1009.3,21.441666666666666,0.0976190476190476,9.158333333333333,57.023809523809526,1010.0369047619047
2022-06-09 11:00:00,24.5,0.0,16.2,38.0,1008.8,21.405952380952378,0.0976190476190476,9.175595238095237,57.11904761904762,1010.0345238095239
2022-06-09 12:00:00,24.9,0.0,16.2,36.0,1008.4,21.37083333333333,0.0976190476190476,9.16904761904762,57.19047619047619,1010.0309523809525
2022-06-09 13:00:00,25.1,0.0,15.1,36.0,1008.1,21.338690476190475,0.0976190476190476,9.170833333333334,57.285714285714285,1010.0279761904762
2022-06-09 14:00:00,25.0,0.0,14.4,35.0,1007.6,21.310119047619047,0.0976190476190476,9.185714285714287,57.38690476190476,1010.0244047619046
2022-06-09 15:00:00,24.6,0.0,12.6,35.0,1007.4,21.277976190476192,0.0976190476190476,9.172619047619047,57.48809523809524,1010.0220238095238
2022-06-09 16:00:00,23.9,0.0,10.4,37.0,1007.8,21.25654761904762,0.0976190476190476,9.133928571428571,57.55357142857143,1010.0154761904762
2022-06-09 17:00:00,21.4,0.0,6.5,50.0,1008.1,21.239285714285714,0.0976190476190476,9.101785714285715,57.61309523809524,1010.0023809523809
2022-06-09 18:00:00,21.1,0.0,2.9,49.0,1009.0,21.22738095238095,0.0976190476190476,9.054761904761904,57.642857142857146,1009.9916666666667
2022-06-09 19:00:00,18.6,0.0,5.4,57.0,1009.7,21.205357142857142,0.0976190476190476,9.011904761904763,57.70238095238095,1009.9815476190475
2022-06-09 20:00:00,17.4,0.0,5.8,62.0,1009.8,21.179761904761904,0.0976190476190476,8.973809523809523,57.767857142857146,1009.9750000000001
2022-06-09 21:00:00,16.7,0.0,5.0,64.0,1010.2,21.15595238095238,0.0976190476190476,8.947619047619048,57.82142857142857,1009.9720238095238
2022-06-09 22:00:00,16.6,0.0,8.3,63.0,1010.4,21.13452380952381,0.0976190476190476,8.939285714285713,57.845238095238095,1009.9744047619048
2022-06-09 23:00:00,15.8,0.0,7.6,67.0,1009.9,21.110714285714288,0.0976190476190476,8.926785714285714,57.892857142857146,1009.9738095238096
2022-06-10 00:00:00,15.5,0.0,7.6,68.0,1010.2,21.08809523809524,0.0976190476190476,8.918452380952381,57.94642857142857,1009.9755952380953
2022-06-10 01:00:00,15.5,0.0,6.8,69.0,1010.2,21.072023809523813,0.09702380952380953,8.918452380952381,57.99404761904762,1009.9744047619048
2022-06-10 02:00:00,15.6,0.0,3.6,71.0,1010.6,21.052380952380954,0.09523809523809523,8.858333333333334,58.04761904761905,1009.9755952380953
2022-06-10 03:00:00,16.1,0.1,2.5,70.0,1011.2,21.030952380952378,0.09583333333333334,8.791666666666666,58.166666666666664,1009.9833333333332
2022-06-10 04:00:00,17.4,0.2,3.6,73.0,1011.1,21.00595238095238,0.09702380952380953,8.716666666666665,58.32738095238095,1009.992857142857
2022-06-10 05:00:00,19.7,0.0,1.1,60.0,1011.2,20.979166666666668,0.09702380952380953,8.630952380952381,58.44642857142857,1010.0023809523809
2022-06-10 06:00:00,21.5,0.0,3.2,53.0,1011.4,20.94702380952381,0.09702380952380953,8.55595238095238,58.57142857142857,1010.0130952380953
2022-06-10 07:00:00,22.7,0.0,5.0,48.0,1011.2,20.913095238095238,0.09702380952380953,8.476190476190476,58.69642857142857,1010.0255952380953
2022-06-10 08:00:00,23.9,0.0,5.4,44.0,1010.9,20.875,0.09702380952380953,8.373214285714287,58.833333333333336,1010.0392857142857
2022-06-10 09:00:00,24.4,0.0,6.8,46.0,1011.1,20.83452380952381,0.09702380952380953,8.282738095238095,58.982142857142854,1010.0565476190476
2022-06-10 10:00:00,25.4,0.0,6.8,43.0,1010.4,20.79583333333333,0.09702380952380953,8.237499999999999,59.125,1010.0708333333333
2022-06-10 11:00:00,24.3,0.7,14.8,48.0,1010.7,20.75714285714286,0.1,8.258928571428571,59.291666666666664,1010.085119047619
2022-06-10 12:00:00,25.3,0.1,8.3,42.0,1010.1,20.74583333333333,0.09583333333333334,8.2375,59.339285714285715,1010.0839285714286
2022-06-10 13:00:00,26.0,0.0,6.5,40.0,1009.5,20.736309523809524,0.09583333333333334,8.222619047619048,59.38690476190476,1010.0833333333334
2022-06-10 14:00:00,24.4,0.0,4.3,46.0,1010.1,20.71607142857143,0.09583333333333334,8.16904761904762,59.470238095238095,1010.0857142857143
2022-06-10 15:00:00,20.3,2.5,8.3,70.0,1012.1,20.674404761904764,0.11071428571428572,8.135119047619048,59.68452380952381,1010.0994047619048
2022-06-10 16:00:00,18.9,1.4,10.8,76.0,1013.4,20.62797619047619,0.11904761904761904,8.152380952380952,59.92857142857143,1010.1190476190476
2022-06-10 17:00:00,18.3,0.0,7.6,78.0,1013.2,20.59107142857143,0.11904761904761904,8.16547619047619,60.148809523809526,1010.1369047619048
2022-06-10 18:00:00,17.1,0.0,6.8,84.0,1013.3,20.55654761904762,0.11904761904761904,8.167261904761904,60.36904761904762,1010.152380952381
2022-06-10 19:00:00,18.9,0.0,6.8,59.0,1011.9,20.53988095238095,0.11904761904761904,8.151785714285714,60.36309523809524,1010.1547619047619
2022-06-10 20:00:00,17.7,0.0,6.5,68.0,1012.2,20.524404761904762,0.11904761904761904,8.136904761904763,60.351190476190474,1010.1577380952381
2022-06-10 21:00:00,17.2,0.0,7.9,74.0,1012.3,20.513690476190476,0.11904761904761904,8.147619047619047,60.333333333333336,1010.1595238095238
2022-06-10 22:00:00,16.6,0.0,6.8,79.0,1012.2,20.507738095238096,0.11904761904761904,8.145238095238096,60.30357142857143,1010.1613095238096
2022-06-10 23:00:00,16.0,0.0,6.8,82.0,1012.1,20.503571428571426,0.11904761904761904,8.149404761904762,60.26190476190476,1010.1630952380954
2022-06-11 00:00:00,15.7,0.0,7.2,82.0,1011.8,20.49642857142857,0.11904761904761904,8.151785714285714,60.285714285714285,1010.1678571428572
2022-06-11 01:00:00,15.8,0.0,7.6,81.0,1011.6,20.49404761904762,0.11904761904761904,8.158333333333333,60.29761904761905,1010.1708333333333
2022-06-11 02:00:00,15.8,0.0,7.2,80.0,1011.6,20.492857142857144,0.11904761904761904,8.17142857142857,60.29761904761905,1010.1732142857143
2022-06-11 03:00:00,16.6,0.0,7.6,76.0,1011.7,20.5,0.11904761904761904,8.201785714285714,60.23809523809524,1010.172619047619
2022-06-11 04:00:00,19.3,0.0,10.8,67.0,1011.6,20.50952380952381,0.11904761904761904,8.24047619047619,60.19642857142857,1010.1684523809523
2022-06-11 05:00:00,21.6,0.0,11.5,61.0,1011.4,20.51309523809524,0.11904761904761904,8.274404761904762,60.226190476190474,1010.1648809523808
2022-06-11 06:00:00,23.5,0.0,11.9,53.0,1011.6,20.510714285714286,0.11904761904761904,8.306547619047619,60.285714285714285,1010.1660714285714
2022-06-11 07:00:00,23.5,0.0,13.0,53.0,1011.8,20.491071428571427,0.11904761904761904,8.330357142857142,60.398809523809526,1010.172619047619
2022-06-11 08:00:00,25.7,0.1,12.2,45.0,1011.1,20.473214285714285,0.11964285714285715,8.332142857142857,60.5,1010.1779761904761
